1 1 0 19f3 04 6441e88820e918d6adca5129 0000 0f 000000000000000000000000
0 1 1 3949 05 25188b51960914334524e613 2180 07 0032d11023060c12c82320c2
0 1 1 2c4b 05 69204520746853e18749d3c4 6526 06 164a5aa03041645483087704
0 1 1 8819 05 51351441259824b44636110b 1509 0b 002001981001000001081002
0 1 1 5c77 04 043b1f5c301d6226a9101d14 48a6 09 00200004200118b180086840
0 1 1 b20c 04 b8b289eded0055e6e121e892 1a01 07 c1e0050a83cc05118769d044
0 1 1 cd6b 05 28400d49b5c252238170e223 08d5 06 d871307c016fe042116a1743
0 1 1 1aec 05 06a441109082145139386302 078f 07 ca920cbcb41a584040301445
0 1 1 7832 05 24c751adf3091a561150db0e ed05 06 7d31d4147a83842501807088
0 1 1 5ea8 05 89938c1963440c80db48432b 0292 06 58810c08304f0e03017456bc
0 1 1 7f23 05 1cc105055649506602461606 7827 06 4fc7360403f11012554ec27b
0 1 1 4c8a 05 3090968d274ad1658030c5a6 06f5 07 6c37812c414d081281a0e206
0 1 1 451c 05 3e71833c70470cf0914a0988 4adc 07 2076551039400c9047042085
0 1 1 2815 05 10e412381407a4b2946cc043 b8bb 07 4ca2833146492cd0858cc089
0 1 1 3e13 05 5cc6831a460458f2d2288158 590d 07 2440820589892982400c1491
0 1 1 ce3a 05 a9e1d4301ac81036c30b6392 abd2 06 2090c558ef0529d84315aa1f
0 1 1 a76c 04 8263ad0f37d658268c3dd0da 5eb9 06 5d336c1aaccb1913cd44a38a
0 1 1 a99b 05 6cb8264ed1d27823643d22c4 b240 09 040102041101031040002042
0 1 1 1d02 04 181c5e526228bb126b5e0348 5755 08 22d2810480812a1008142107
0 1 1 3e5c 05 206460246a0c222253218390 228c 08 04028918108b1000418820c4
0 1 1 45de 05 28600a604450209a89452bca ba0b 07 04e4581422139650592c538c
0 1 1 09fc 04 69200136ba0d2547b5502f93 9555 06 4d33d4b1aac50cd0df087009
0 1 1 6d3d 06 1031824a004818d18d1c110c 23c9 07 2470862cc14454c0e17c0041
0 1 1 114d 05 2053462302ce109212412287 c129 06 566cc628110529d7030e0389
0 1 1 077c 05 a1609892c30b21814a095603 364f 07 00d1255580400cb4010cf2c5
0 1 1 aa82 05 0ca20c24514060028398b4da e009 08 0470400c40c00481c9184a89
0 1 1 70e1 04 e7290735e314a22385d54f0c 009c 06 0ed88704c281acb64e1d80c4
0 1 1 aebf 04 8562cc0d64bd12a5a69d758f d293 07 30208304915c1ad3021481cd
0 1 1 8b04 05 70e0680c31c638b00e39e280 26e6 07 0cd1098c718206620c006283
0 1 1 9651 05 94301708c6813462828c4088 e494 08 141080241c4f385083144086
0 1 1 60c5 05 18105abc531011818b4a23c2 625f 06 4cf800057046092113289241
0 1 1 2bf0 05 0d08dd0b022710724b6200d2 eb0d 07 98b38a08c089089b021c21c3
0 1 1 5427 05 12f50f5db30928948735e5c7 9b18 06 4829c9207088702b820dc103
0 1 1 d346 05 38d0c205b89910b64814420a a45a 07 1022431cdbd2141445040253
0 1 1 9362 05 08a20401b10734a3a27de128 a860 07 21608422d08000d159004102
0 1 1 0df2 05 48d3c02862059074df6c12cb 8cf4 08 20c22710e302145082141205
0 1 1 68bc 05 40608358064230758568a992 f4b5 07 1812c70e505224b54208618f
0 1 1 c011 05 2816c675044928f1cfb00349 4c0f 06 4613c474110f0f44d57d0043
0 1 1 7a0a 05 116416373144619451406292 a758 07 10508584815b1c68016c00c2
0 1 1 11a7 05 14f0094960d29af3ce08e1d8 009d 07 340082000d8904d10ca2b143
0 1 1 7162 05 44d45854732050b1922d590e 3c23 07 0901911cb1580013c30d6a04
0 1 1 f62d 05 0944d300d28a31a3e029aacf 3599 06 2a023e20b4ed7d058235430b
0 1 1 2b6c 05 5cd3df28638e6d884105a126 5c23 06 0498cb0f040126183508204e
0 1 1 d687 05 44304b44c58e28a94c788418 d5f7 06 7635983c500415d5440037ca
0 1 1 1f7b 05 787a8829d351a876834d01c5 7d58 06 9c150434100960114679a591
0 1 1 b86b 05 7d448f2d0d5300b10f607088 27a8 0a 080040044042040071080000
0 1 1 1f37 05 24c18184b39134a59e81121b 7851 08 00128407700d044055003183
0 1 1 1609 05 780a845d614578918051c74b ba92 08 0c0083a090412401cc005105
0 1 1 9081 05 1d739855d40242e092187353 4eb0 07 44434e98380835d8011022c0
0 1 1 6b2f 05 5017976c0a0f1d20ca39b20e 1557 07 989043344111081541097187
0 1 1 e34f 04 053800522767ce8c16c913a5 c233 06 44701f1c23c5d090e604231b
0 1 1 0556 05 28839634b3052221971dbc52 4efa 07 16420058718150c1410c2106
0 1 1 c6ee 05 3446c67c50894885491cd428 2102 06 30908200f40c4c508b21d7b0
0 1 1 bbb3 05 3ac05d1ee34870a4c4997184 e583 06 35612c24158c9d581a212186
0 1 1 eda0 04 b6688575bd9e6c2612b1cf46 6d10 07 0815e218338130628114104e
0 1 1 e4cd 04 23859aab63008d60dc60511d 8c41 09 0400000c20030240800c1081
0 1 1 4245 05 3831811821432e9415d0a735 5f24 07 30903010f281b137c120d54b
0 1 1 cc9a 05 18720e10cb68160602c980a2 6a73 08 0071c110d18200b04402a041
0 1 1 e4a8 05 8031cb093040315583985021 01ae 06 201541205146608611257c9a
0 1 1 3b36 05 6c9490a4948712610448d084 93cd 05 a8468728828128328019a0c7
0 1 1 3ac1 04 304244909dae3a847ae67719 805f 06 79624025e08074c90d04d145
0 1 1 d237 05 04450210858b4d831098f3d3 51a9 06 d4519026338b15f2ab0c8092
0 1 1 7989 05 38a38d6962c73a60da1d7388 5995 06 a14638952449143008f244d2
0 1 1 32e1 05 0d35d71171d2a480e15c3592 5aac 06 09f018c0260119a300b9f405
0 1 1 3644 04 e8849e2c98aebf2eaaac625f d246 06 0ce4529fc2cf50411340b880
0 1 1 2923 04 40a3c0f70a9df59212835bb1 e316 05 2c2c4c11962649314adc10c7
0 1 1 d491 06 1480c82c72c33c200e885147 0c10 07 1c23c921224e4408861c7200
0 1 1 ea2a 05 19031209f4633cd04f21a58d db91 06 b5121c20056b4470427b0455
0 1 1 f020 05 32072584430704c11505130d 1586 07 4400cc107001867491143044
0 1 1 377d 05 1243d304c0821d0690302c50 915c 08 04c1030400c70050420c11e1
0 1 1 2810 05 41026224608256350220d903 ea5d 07 0f070e1c01912033440c4056
0 1 1 6bde 04 c0a6d75d24060cc24d8afe36 d9ae 08 0c70420c89410901c20c20c0
0 1 1 26d4 05 39e44f29110738a1d44a14ce 7890 06 0168decd6b94e122070ba782
0 1 1 c960 05 90f20b7838941bc094080212 860a 06 c8010b5a81dc08103128ebc5
0 1 1 38a0 05 2024c61a82413912d5498d86 42c6 09 0421000821c0146000044f00
0 1 1 892f 05 18e2833885505012cb30e422 7592 08 0077430080250c21434920c5
0 1 1 d7be 05 74a78fd4b2de6471c12441d9 6d0c 08 08126e0871c2040180042084
0 1 1 89e2 05 44640628d39a0d67cc656a4c 3dc0 06 a989a32e3a475d88c0205016
0 1 1 93f0 05 94d44318814d1d64d82434e0 d2a1 07 2ef285100aa110321525e01a
0 1 1 eb8a 04 0c83e24413c46f0637d000c8 3530 07 0c0b011083d874305e1c0340
0 1 1 f9db 05 19940a3c2021390002066625 d5c0 06 df24154610533c76d83c840d
0 1 1 231f 04 34bc283961790c74821dc4ab 4a9c 07 05d081085316144209c8200a
0 1 1 0621 04 6a25d40920a41cf6c58e5c8e 7715 07 24c0c30010c910d498dd408d
0 1 1 bb34 04 3a92484642512a72972df745 0e9d 08 0840002850401c6104043e44
0 1 1 dcde 05 9950a34e0040517256293464 0591 07 005641003357096357a42145
0 1 1 a3f7 05 a8410618221d2d551a1d3149 eb2b 07 245a021d56410063cc042147
0 1 1 abe4 05 09a0a56900452c3309282447 424c 07 24214708e3740032831553d0
0 1 1 15f6 05 20c16a48854a1d468818180a d6d4 07 08200b25bccb1d70c305f208
0 1 1 88c2 05 8cc88e2853471602860a80c0 ab98 06 04a1058562e40cc00105024c
0 1 1 ec6c 05 15110611d5d22d8a5c3650c3 9883 09 0a50040c10811000010c20c2
0 1 1 a731 05 a4208728240529004f7832e7 a6bb 06 51b5c102e1c0410c083ca211
0 1 1 edf9 05 08f94540308e19320868e201 528a 06 baa29557f1cfac35912c4156
0 1 1 23c4 05 8011434870d628f4012e020a acfd 06 35a94d3c730004bb021c78c3
0 1 1 cb3e 05 9174e42c76a13465521ca8e4 739e 07 0034410000c1056b880c1185
0 1 1 26c6 05 29e6c72e50809f011039424b 0e4b 06 94500029c2a1444c715189c1
0 1 1 1962 05 3c929911510e1a611694e05e f38b 07 8150df91f34b280040701248
0 1 1 9028 05 35890121d14c6c5c56390221 9620 06 34388103904454c14214a3cc
0 1 1 3735 05 ac434290320eba50d89c448a 2022 07 2c00c9809060640090286141
0 1 1 9af1 05 31294b1e0ec464158d108950 58ec 07 0132cf268012598d8d10e081
0 1 1 811a 05 30811515c25134444a107984 6efe 07 0ac04040110910d044282782
0 1 1 d93a 05 4cf28124c17a21724e552810 e639 07 0c308209a083341088981002
0 1 1 f6dd 05 7876833a350b501343614047 f96a 06 4cb3450c18883d20cda4f22e
0 1 1 44c2 05 39d2c41cc56c9c5611215064 6c3d 07 84141a1420403cf1ca3c4082
0 1 1 8965 05 084b082cb4a406d28e551330 8f0b 07 28501332a0cd3064444cb646
0 1 1 b8da 05 091320a4409b1572563c6317 b927 06 1c204a182586e140f92c910a
0 1 1 dd37 04 75a8570e13e6309ce121471b 539f 06 15d24606f17c07610255edc4
0 1 1 7b85 04 43b24e85151c58d5256b05a0 7e13 07 f0839c115c8f0500821c02c3
0 1 1 e84f 05 146cce3851940171cb4ac5dc 0c78 07 0c024648d0861181aa15f192
0 1 1 21af 05 1453cea1e6994d42453d13d1 6139 07 08718616455164550b0dc40b
0 1 1 fe11 05 70818211504d222508183320 0734 07 34320039194712004948904d
0 1 1 36d2 05 91e19328748d0d008b1a44a5 67bc 06 2c87c128a2885c00907cd138
0 1 1 8206 05 50858188445b40c2583f458b 7f16 07 1a604b0450880822817810c1
0 1 1 d4d6 05 24a48130a1568b00a30c828e fa5f 08 2500e90412492460410c60c4
0 1 1 6b4f 05 4653d74436d0f910064160d2 7f02 06 062055cc980f2c3b4c5030cd
0 1 1 a55b 05 4d705105a8c800d17434c267 488b 07 2411c215618858fd81486081
0 1 1 ca9c 05 4c525c04a4120a73c324a3c1 c46a 08 1433442810433d5805482041
0 1 1 2aed 05 3643084c306d2a691c1ae28b 2b41 06 8d21597cc3d66b47ccec2635
0 1 1 45d2 05 04f00594a4121cb0a9514311 3a5e 06 84731fa9d0c10077e56a2091
0 1 1 0477 04 03560371da8e65ab51215352 b3c5 06 64704a62ba074c511c39c001
0 1 1 c720 04 44d3d45a71012f408f18b17e bb50 06 24f8c5696373286c81282103
0 1 1 5f68 05 1557c9b054c600f7dd81c595 8541 07 0d444780f10a0974d9044929
0 1 1 f209 05 5db2981af39338f14a104047 b607 06 080e1f4e22c4d8470c620149
0 1 1 0279 05 66010458e3850484ec4931c3 f524 06 5945d213688100108d3ca0a1
0 1 1 469f 04 50566c189fae5e22171a27d0 052a 09 00100006804200014a100041
0 1 1 e40b 05 10624a71b28334c281083ecd ef82 07 18d0940850e82031c204c756
0 1 1 126b 05 9173897821216243ce198443 0249 07 080147295fc214a01a30205d
0 1 1 d439 05 31c5da31404914e68a1ef502 c153 06 565427206098c8a016912ee2
0 1 1 007a 05 0d4074a823415c51903870ca b5d5 07 1de1870a94c718315a041083
0 1 1 04c7 05 04714200506004f021315685 f2f4 07 5451a6000444223553149148
0 1 1 9077 05 7433c714b29d04b560518113 80ff 06 16c00310919e24c205c093df
0 1 1 0637 05 05d5062dd466a492cb05129a a530 07 0ee0842891ce0130410cb385
0 1 1 99f8 04 7ea5771d3c593216c883e07e 996a 06 0752ef4c214680728639858b
0 1 1 7021 05 28e3c3c1730f40f5c65c4187 074d 09 0420461c10c31a5005044001
0 1 1 4db4 05 65e6171b000c4c7ac48428d6 a092 08 1090a8500100185242005450
0 1 1 999f 05 1eb0565d420310950584541a 7ab2 07 3030c61dc18ea923c210c0a5
0 1 1 f4b8 05 51598934394230a6c23660d8 2f4d 07 0434ba3d93c4004400066144
0 1 1 9d85 05 35ab5d9905593130a0184dc8 4f20 06 092034f5604d9a254106d6a5
0 1 1 aacf 05 34f359207c8f60944b4d35dc da0f 06 09fd03305a80d58c0a04bbc9
0 1 1 2dce 04 215b64d990727682b32f33f6 c24f 07 3c10090a62c82422c21c2089
0 1 1 0082 05 6cb44421c6093916c4700805 9d8b 07 24800a0c40425414821e40c1
0 1 1 142b 05 29901e8412102d024f047de8 d3ab 05 8e84924463c234010a903797
0 1 1 d732 05 48419c11d3854906cab00264 89d2 05 6d76c7513064dd72d94ec601
0 1 1 dee8 04 41901d48795cbae41d3d37c9 fba8 07 3c70d025012404b4e2541102
0 1 1 2826 04 97fa3411d69880d2191d9fd7 d0e8 05 3511062940c72030d53322c8
0 1 1 52b6 05 3870a130cc0b7182df217280 e051 07 a126c904b38650e1930823cf
0 1 1 1530 05 a5684d01c5a824790b65649a 0590 06 122a5c8db11309555345a2c6
0 1 1 9e2e 05 1537d375c0d21841c41d9420 fec0 07 1010836c508e1673400c1257
0 1 1 94be 05 7d88d475501999508360f0c6 a3c3 06 8910c1726283047341355141
0 1 1 e7b7 05 0c321205518a81408d20480a 8015 06 18208861225c5040654870c7
0 1 1 e5ff 05 0ec508010005ede80254a58a 53e6 06 28f05a39b98314d9cc039241
0 1 1 fcc2 04 9927d9144835398a390135f3 3f41 07 2c604485c08828100600b245
0 1 1 bb5a 05 9073880920ce4022429810cd 99bf 07 10408b08098a44808648b5db
0 1 1 b128 05 1096c9281604a0a390896010 895a 06 84b20f2560c53d5051c44448
0 1 1 55d3 05 60d75850204414a98115571f 011a 09 00010238006b103043080040
0 1 1 244c 05 40605b1d4410105165684547 5a39 06 4500201aa6e24413950c64aa
0 1 1 9671 05 62c42309a0585813d23c9154 a1d8 08 0c008348040438600107300f
0 1 1 2010 05 21d51c50239c01a3974a4247 ced5 06 28210c68b2403c23e1342105
0 1 1 d3c3 05 40b4950914491142b34d76d2 7a21 06 1e80951c12173421891de5e9
0 1 1 eaa4 05 0822e408714104431b656543 0127 08 044180075101029104001303
0 1 1 39bc 05 50254424da07381b8444924f 04a9 07 6003412019042001c6640209
0 1 1 36d0 05 0dc8cd09121028d4c40a82ad 8393 08 04b00400b0c20c004a0c972b
0 1 1 8f6b 05 35818604254c24728c1429ca 8393 06 6ca70d0170dba053112ca124
0 1 1 67ef 05 15094460379031184b5424e6 214e 07 0431ab0000010012053c4341
0 1 1 9416 05 9020d719358082439e20f59c 67b5 06 2d02237c62c7701856548a9f
0 1 1 27e6 05 34210db4324f0cc5c84084a0 5ede 07 005383441289041bd2401541
0 1 1 b5a6 05 1800a808c38abcf34578c281 0caf 06 14d12685e0829937c231119b
0 1 1 3be9 05 3645061981894c93aa29148e c6a5 06 0471515dc7cd08176514bc89
0 1 1 7381 04 3a731a9a22da9cc034e0449b 51b4 08 00f0c21c3002040041184171
0 1 1 1b56 05 1d258b18849a7d415a98eb88 ac09 07 58620008724d28a0cf068193
0 1 1 2aca 05 04d1d37c02533cc6c90879cf 49a4 06 7ec18fbc14c34841ae610105
0 1 1 574a 05 2cc30a60b89a4c728624990c e099 06 45065e00cc825821537425ff
0 1 1 947a 06 30000918d3d308411204490b 5848 06 278a42049b110c92651970b1
0 1 1 ee28 04 ee151088e1104b4b92d4140b 7293 06 28a3c740a089449ae914a08f
0 1 1 6eef 04 075ce91ad5ca89422e98bb08 2f1a 07 0cf40060230f0c6bc2054800
0 1 1 f17e 04 a178916e0718a66148799a33 9b8b 07 1810040c407f4441403ca2d0
0 1 1 c94b 05 1c96129ae0181434cd881801 a045 06 503118141552183f4e7431dc
0 1 1 d550 05 0c120b0c8a221456442d008a 1d2c 06 a4b0814a91ae80840190a1c6
0 1 1 56e5 05 89556a5883180452842d214e 06fd 06 b4d2c168110b5c8488041579
0 1 1 90a8 05 0896023454c154b24d901040 907b 06 c8c3c184a6820c130f311452
0 1 1 117c 05 1453d40932c1760105090288 9789 07 1022cd5531cc29de43586542
0 1 1 65b4 05 2542840e044a2cd0d9ad40c8 8428 0a 14084200e081000080042000
0 1 1 1572 05 64f79a39009304d0ce38884c 8322 07 74915004908a1f104311e042
0 1 1 e471 04 28d9094d14059113d172ed58 de40 06 d830081869c168c29284b118
0 1 1 0df8 05 4d07112535161ad3c3361641 da5e 06 07133ad474430ee101e480b2
0 1 1 3c28 05 3630e62193626a020932e613 0822 0a 00108e0c2100002062083041
0 1 1 94e3 05 18551a59128f20f0471c4a41 9301 06 2a765435b2a009b00428e1d6
0 1 1 a32b 05 0874403cb18d1032a404f815 faaa 08 08c06b0c40403850c8085302
0 1 1 d892 05 38d44a64039d44318170d892 dd9f 06 5049091c75c33c01c61d3384
0 1 1 03ac 04 9a53d28c46074881c629c58a 4122 07 6a020e1850030c7b421d4c06
0 1 1 c0d9 05 0913c55db3871576206c4244 1a24 06 681410381085545c06506a48
0 1 1 9e28 05 8021871962a6158148507b20 e249 07 141d0728108718b501240122
0 1 1 ce1d 04 18154ba87228e3071d74b750 5435 08 2231951c20c000b047006290
0 1 1 b195 05 0ad0d64de19504e902314703 0ce4 06 0049810507c43e08504c598c
0 1 1 371f 05 0270c241020e45413914e1d0 1eef 07 46b3869860872612000e80c8
0 1 1 348c 05 10677318301110b3141537e5 8b8e 06 6014ca4e3299cc524248f102
0 1 1 b23d 05 45ca0928015628498e4c2304 b5b7 07 30d14f01018829b1e21c10d0
0 1 1 6121 05 56838904439701154b24b393 c3a3 06 14825a30105606b0442c6141
0 1 1 98f2 05 20129139444d20ffa0494903 8a4f 08 0c17c00400c200b0f5241081
0 1 1 973b 04 991394dc409053fec50503f0 3b94 07 1ea20484d7440810cc21d046
0 1 1 40e2 05 1c9c0654ab0941b045559244 605f 07 0441a24cc0143c80c4d8b5c3
0 1 1 c8f6 04 715292e103981113ee612d9d 6496 06 22d501cc43d10802c6004553
0 1 1 7432 05 28708238425860f58332a416 5b92 08 0850490802810c1f84042340
0 1 1 461c 05 44171824a9c71c21c8394112 e740 06 418c16acc1d376f5c201d679
0 1 1 0a6b 05 58058f1a520648709c24f4aa 31b3 07 0c021009234923338d442184
0 1 1 2cd6 05 98c7909063c010a2181ca819 c87e 07 c4700630e2c4035681643145
0 1 1 46c1 04 d39299f36da69c14144c540a 7f56 06 0e62c852732a1c47216a8a41
0 1 1 81c3 05 18479f1d444a3823427d9d05 80b5 07 1023bc0084c81190410c3042
0 1 1 5e6d 05 50c1920863cf75310322e24a 5277 07 50100729f11788621a084144
0 1 1 646a 05 84d4c738378b78c61430e600 e243 07 0d217230e0c104d089581515
0 1 1 56f6 05 55958e488a9705445a76320a 8770 07 35700418b081c451cc245401
0 1 1 1d75 05 7918828875c541271c68d4c3 8472 06 10da480115ca6c89c23c17ce
0 1 1 3046 05 00604e18c24088e04119d0d5 a70a 07 08544838517c50812304d74d
0 1 1 5929 04 25fa1a0d3a02b779845c92d8 f20e 09 0c12040830c10400c0241fc3
0 1 1 6920 04 8f4a4f49002e5dc503783711 1727 08 2c238b0493810e7096002045
0 1 1 b498 05 39410d40c1cdd581b76cb284 38e6 06 1d1406265bad64c1bd2013e3
0 1 1 0e0e 05 2570450cd453181b0460dc29 5c83 07 1d00c10c6790254008161041
0 1 1 1a31 04 a192239af7ae5d91af6d0561 86d9 07 140480192b057c5187112155
0 1 1 2811 05 18514268059c802607191911 786c 06 2d210a90b266a06542517845
0 1 1 643e 05 2c87c91e3216a005dd241249 7d01 06 24e19d7552d6bf23856291c6
0 1 1 370b 05 80a2e07045500213ca60f04e 2824 09 04320d0400c01809c1047140
0 1 1 445a 04 820aca6f0215a28fa8885151 7fc4 07 fca3a058925a41020d905102
0 1 1 6640 05 8a260e250180b934c5047066 fd88 07 14135f3c138524c4c2281842
0 1 1 d67e 05 28e525194102246386301405 f7da 08 2061443c10449c3142540143
0 1 1 6a87 05 05b0e048e6184441df120250 304a 09 001083000081002023141041
0 1 1 c729 04 a29e9548e781828d6644aad4 2c4d 06 0005bd2cd2cd40fe111c44c1
0 1 1 a3ce 05 0d15d895b4824c61c01448c0 73a1 07 64c08900818dc813012c10c6
0 1 1 7d93 05 58540636611759e63855b40d 4d92 06 b8a5dd1413fe100326074942
0 1 1 c0d3 05 09670266c8c6484196500310 3880 07 1c50c91c010490248c004303
0 1 1 fcbc 05 0ce4022a89c0484c0424d419 61f7 06 010c56fc7285483a0c686405
0 1 1 e74a 05 3134877101061ca0cd08da06 d020 06 41031d5418743ae9d039af05
0 1 1 d032 05 1018ac61685918d0883820cb a5d5 08 04508004100114384500a109
0 1 1 8efb 04 5a03151dd78a2660d7a3a407 2e26 06 18b78d80824802c0ca0f41c1
0 1 1 6d8a 05 20e2c720411049a0987c9172 92da 06 2e2128441047107d4f27a5b8
0 1 1 d90d 05 49c4823428e160f11b65e56c 2fed 06 02894661b0cb5830c7148613
0 1 1 1119 04 15f5894a630c5b66c378d086 1df5 07 8871480d260c3094812523d0
0 1 1 099f 05 a0c65304e3cd24478c2e0201 16ac 07 02030908a1c260c380164184
0 1 1 8c84 05 11008084d245047396797291 7251 07 3cb08601b18b246d480073c1
0 1 1 6931 05 90b92229331d28c241918b1a 5cc1 08 0598841050c7045185043005
0 1 1 3c07 05 59b29058614e50888e502b0e c926 07 21725c88205318c31100f189
0 1 1 9363 04 980028fd77c7a3cb01258082 b232 06 7810cf6460c70115d0011f37
0 1 1 e01c 05 2858815806663d14380d0324 9c8f 06 5c0aec282152100781105094
0 1 1 3856 04 3484d75d648bcb609ed424b5 7089 06 1417864a3aea2d02e2111f1b
0 1 1 28e7 04 40c6f14a2b524f01911eff8c 804c 07 d800850c3210249440388080
0 1 1 ddc3 04 23e2c713a5c38df08f880978 5e3f 07 74d20410205f0c637104708d
0 1 1 6441 04 d838ab11414c38c75dd0d28e 1fea 06 618374113128644c0205a542
0 1 1 6ebf 05 04f18e08734104004e0972e6 99ec 07 1c00081a1283042105183042
0 1 1 1333 05 08830b0d322324b64698510f b599 06 4007880249c10c968b0ca373
0 1 1 51cf 05 2a282150800f092a909dc149 76e4 06 6836e1cca1083cb3a22861c3
0 1 1 dd6d 05 39561d2814d77115a54b3192 0845 07 0155102404860010941c9331
0 1 1 ca9c 05 4811475cf5e53da0100c43c3 c491 06 284917269040580306188086
0 1 1 f904 05 20609380b0cf7823044ed101 9292 06 0482c842c08720604612d042
0 1 1 a254 05 68750838204121218172209d 2210 06 38e13a20514d08f0015c1d84
0 1 1 6b65 05 12e80e4e20d1a1383c01a78a a32e 06 28111d26809c3d632878223c
0 1 1 24be 04 0cb34651b889ff6091746c00 80e2 06 3863814028c33428c1046aca
0 1 1 2f85 05 05054d116adc50b014d8b1c1 5c68 07 505044d810400c9185285099
0 1 1 085c 05 5219d34c95810520d1490086 3538 06 69024272e0e60505880c3398
0 1 1 b866 04 29e1d852088f40d521487604 2464 08 88310408100330b24000134d
0 1 1 9c92 05 7652442ab755440c100802c3 6342 08 1813432010820c826a246040
0 1 1 01fd 05 1d088e1cea0f18d057152087 64da 08 0c108714a00a670084047081
0 1 1 8e13 05 2c814010a1405cf102121302 0056 06 0d12ea8cb6131021015dda9d
0 1 1 d830 05 25a8d934915d7cb558151153 3ed3 06 2905492cb72a18d41b2c265c
0 1 1 c99a 05 88734edcb1110e600138a082 364f 06 3241521c32005c5040255134
0 1 1 468c 06 34300000630a0cc950110181 8052 07 0a107e0424538010081700a4
0 1 1 0c7d 06 38684018a20104208308138a f4a1 06 4c224415320e3ccbd315a30d
0 1 1 70a8 04 b416d42ae0467a73fe2e0101 128d 06 4ce09301388581d016548082
0 1 1 f3ad 05 5654261d06011ca71e2c6142 a20d 08 1480420452c400a00808a0a9
0 1 1 126d 05 00145944b3a4347402d0e196 accc 06 100854109536311081201183
0 1 1 969a 05 11c58748458a2452d3e1e205 5612 07 1080483882408020c9040351
0 1 1 2ed7 05 0c260d0c92479c3695390852 f038 09 20a08104108002f101182081
0 1 1 239c 05 3cd0443001a624230f20360b 65c2 0a 0420400030c3081040000ac0
0 1 1 28c5 05 1044e250280c0d424d15228c 824c 08 8ca0051c110e00e3c00c40b2
0 1 1 a6f4 05 21a429251196392899510617 7902 06 3092036023158a549224095a
0 1 1 a83e 05 4881581521481862980c90e9 2c5c 08 1421810a20802450c7305106
0 1 1 d43c 05 b424661172d518dd4209e3c6 34f1 07 00608b0110846c73840c7164
0 1 1 fe65 05 1c781f09410824610609c1c5 d402 06 4c400e2c668085ec505c2541
0 1 1 2c8f 05 1c051d3541942e310a2eb750 ec35 07 3895e1f8b2840870840c704e
0 1 1 848d 05 340102247391b0f409bc7147 4844 07 0131c29c100e9ca2010524c5
0 1 1 803a 05 74a70a11e6a64999ce5d64cb 24ea 07 18c4df1c21cb20b207184800
0 1 1 11fb 05 649a941a53ca2430e04ce284 8504 07 38e08b00c04c2401c018d940
0 1 1 f621 05 d0604a0c91c6cde70c2c8ce2 0561 07 98128064740225a0c0147883
0 1 1 d0e5 04 65ca8948199c18b2d44d8984 b02b 07 0c134d1563b00155cf24a056
0 1 1 77e6 04 79d493059447386ab9836755 02a4 07 1c160000fc802c3c42446258
0 1 1 1812 05 14b64c5143a33834b401a31c 1e93 07 28f4c71010c94dc0c224788d
0 1 1 0c5c 05 0c31916ca00530f1df083266 ccfc 07 8c40c221018461c1959090c1
0 1 1 0ac0 05 16108c2162cf2911da40139d 88a5 06 97f00f50578148e7d1083420
0 1 1 9e86 05 11178424a4cc1dc0012cca51 29da 06 14a1c02801be13a032303380
0 1 1 27a8 04 41262026c8315c98935610e6 43cf 07 08a0e60032432c811a08854b
0 1 1 d38e 05 1555cf00135a7d81a1352aa7 be61 07 4003c25480c80047cabc8001
0 1 1 5608 05 5da4f009d6094c3546656212 30fe 06 9830a00d8101d05107751e44
0 1 1 a0fe 05 0cd9de29418e2d344a6c5717 b3ea 08 60d24a04b047081046142068
0 1 1 93a0 05 21b3ab4c23b364e68d29d04a 7c7d 06 3020d09c52cf8463c1187501
0 1 1 41ad 05 7060d76c601c22c1923c50c5 4a55 06 2c5e40a8550f0419d5704054
0 1 1 8dc5 05 3887e068759ca0a280383142 7580 06 68154e54220d2000822b42c6
0 1 1 7f38 05 50a189503267159148589145 26c3 06 60334c6e108e09000afd8042
0 1 1 b00f 05 1a571515f2182d7193081613 071b 08 4c023614a387001008080181
0 1 1 ebb8 05 0970c11902cd34d8dd5e0686 116c 06 18108d284f2364e312ec1014
0 1 1 7eca 05 45134b0435a20432d231c393 c1e6 06 494484d5750b18788e484040
0 1 1 5313 05 0182de2c94c4891489080905 9bc5 07 4401822113c6741246a82d08
0 1 1 db52 05 70458f201ba008f7cd250188 e201 07 1d21b434217404a0052810fe
0 1 1 b70a 05 9806845e030151c54128b693 5f84 06 38409807b25a2db0907e00ae
0 1 1 5d7e 05 ad4089247209a8304a35962f 9fd1 07 2415450c4b9e2820030ca0c4
0 1 1 2f45 05 74f548487289ac601480ed0e b818 06 68407b436a83e809355f95ec
0 1 1 b9e4 05 2a071925641240125f6828cd 9a90 06 1847421086a59c201cc13003
0 1 1 c19f 05 4102cb25e8c31a250d11a504 c1e6 06 2042b43351e578c2870c940a
0 1 1 cb37 05 2cc2c41d83c38c649301609e 55ca 06 42e29108dd5919a61289d885
0 1 1 46f4 04 2b10441196a93247476babc9 b7de 07 84f5c5045606254009110211
0 1 1 b570 05 3e725009d0033ce49f7c930e 23b5 07 04148a0410545610c570e0c5
0 1 1 815a 05 35248778720920aa0b7d2286 72e7 07 2112010052c606e2ca02b1c5
0 1 1 23be 04 f11e5939c1f35d2fdc37c60a f733 07 78110d001a4d58506910a41d
