1 1 0 19f3 07 60d80529ed4d 0000 0f 0f 000000000000 f f
0 1 1 3644 07 e54266dbda4c 4246 09 09 0809538426a9 f f
0 1 1 2923 07 450faceca9f6 6181 09 09 2680c1291401 f f
0 1 1 d491 09 241248402849 0c00 0a 0a 210292030210 f f
0 1 1 e20a 08 2921144822da d9c0 09 09 72448d440798 f f
0 1 1 f020 08 31d80904b092 0482 0a 0a 60024094b408 f f
0 1 1 3479 08 35204029a232 0358 0b 0b 048009041204 f f
0 1 1 2800 08 48c2407182a8 6801 0b 0b 109201008001 f f
0 1 1 6b5e 07 c5b69108a9bf 1022 0a 0b 0090a81c8008 9 0
0 1 1 26d4 08 51228944a512 f8d1 09 09 2e4db1a891d9 f f
0 1 1 c940 08 8898223c200a 860b 09 09 a0971220433a f f
0 1 1 38a0 08 21134848b4f9 43c2 09 0c 4d14b2900039 1 0
0 1 1 892f 08 28845a609494 7512 0b 0b 06104400a448 f f
0 1 1 d7aa 08 862e4c64820b 6c1e 09 0b 28e311021249 c 0
0 1 1 8962 08 4512930e26e9 3cc0 09 09 12f328678200 f f
0 1 1 83f0 08 a9024a2d3214 4261 0a 0a 14822d04a302 f f
0 1 1 6b88 07 05441179fe01 2570 0a 0a 22805384a008 f f
0 1 1 f9c3 08 2d140448015d d580 09 09 bcc2cb61c44c f f
0 1 1 230f 07 4754cf0502d5 529c 0a 0a 041053251842 f f
0 1 1 0421 07 71a084299972 5115 0a 0a 28100128ce82 f f
0 1 1 bb34 07 54950a34b321 9c91 09 0b 251a80689031 1 0
0 1 1 dcde 08 ac45004cb294 0131 0a 0a 01101a0dbc81 f f
0 1 1 83f7 08 a4120c2db289 ea23 0a 0a 260290019009 f f
0 1 1 09a0 08 0c5681209211 024c 0a 0a 00104e048291 f f
0 1 1 15f2 08 28d459299221 56c4 0a 0a 0412ea2c0102 f f
0 1 1 88c0 08 862251309140 1fb0 09 09 041a5524b088 f f
0 1 1 c46c 08 28111a2eb540 98c3 09 0b 3c36502c285c e 0
0 1 1 8311 08 a0121128280d 87b1 09 09 940149279242 f f
0 1 1 69f8 08 0a9402289688 5088 0a 0a 689301409201 f f
0 1 1 21c4 08 808443290309 ad60 09 09 2506d1070218 f f
0 1 1 cb3e 08 8d425c45a265 7018 0a 0a 059008121201 f f
0 1 1 24c6 08 319340b824c9 0e4a 09 09 88a2ce46531a f f
0 1 1 1940 08 44b2ca343a84 d38b 0a 0a 884951200849 f f
0 1 1 8028 08 4e030967348c cb00 08 08 8786e16c06e6 f f
0 1 1 2311 08 a5080ad43a11 000b 09 09 601e87e04449 f f
0 1 1 9ab1 08 4a933861a26a 58ec 0b 0b 0412812a1240 f f
0 1 1 8112 08 44b2ca451069 4a5e 09 09 1c1851043870 f f
0 1 1 c93a 08 48824f2ca6a2 cc19 0a 0a 2402c0401a01 f f
0 1 1 e68d 08 858519410681 8948 0a 0a 201201241406 f f
0 1 1 44c0 08 50925da5a2c4 2c39 09 09 e1e25074a841 f f
0 1 1 0965 08 02925418a68e 8f0a 0a 0a 442549251688 f f
0 1 1 38da 08 08ca032cb44b 9005 0a 0a 201010a83041 f f
0 1 1 d537 07 8e31152742a3 410a 0a 0a 0480c50c0410 f f
0 1 1 7b85 07 5ca89469579c 3e06 0a 0a e0b2b2040248 f f
0 1 1 e84f 08 27244b0c955c 0c78 0a 0a 00a4c00d6342 f f
0 1 1 21af 08 252b1b4c9492 2139 0a 0a 009352659311 f f
0 1 1 ec11 08 8482c231120c 0604 0a 0a 210460180649 f f
0 1 1 3652 08 90a252081315 265c 09 09 02025004164f f f
0 1 1 8206 08 45881348b599 5102 0a 0a 3c200a008608 f f
0 1 1 c4d6 08 25044b98404a d25f 09 0b f8501be8944a c 0
0 1 1 6b4d 08 55341ae814c2 7a42 09 09 0cb868278a22 f f
0 1 1 855b 08 4c20e108e44d 008e 0a 0a 2102884a9258 f f
0 1 1 c20c 08 44b052150250 c068 0a 0a 2616004e1648 f f
0 1 1 28ed 08 51140636c389 0941 0a 0a 4022412c1414 f f
0 1 1 45d2 08 081a522454ca 385c 0a 0a 24a68004b508 f f
0 1 1 0477 07 1d892a6f22d2 9284 09 09 44292020b548 f f
0 1 1 c400 07 4927403c224f b900 09 09 46988b2202c0 f f
0 1 1 5f68 08 2e1a510a491b 0549 0a 0a 0d08c1092224 f f
0 1 1 f201 08 6cb392489041 b617 09 09 2344c8c112c9 f f
0 1 1 0278 08 700691056488 c406 09 09 4901a020224a f f
0 1 1 469f 07 65d27e70b322 1528 0a 0c 04134a016400 a 0
0 1 1 6403 08 0496c844803a e902 09 09 54d20701007b f f
0 1 1 126a 08 8d180c7522d0 0209 0b 0b 001060201202 f f
0 1 1 d438 08 4db2c1299398 c113 0a 0a 24c202202469 f f
0 1 1 0078 08 086a1064a441 a590 0a 0a 28815120d000 f f
0 1 1 0447 08 0480440844d9 f2f4 0a 0a 68d0104d1091 f f
0 1 1 9075 08 81124c05c4c2 80ef 09 09 349085248c4c f f
0 1 1 0637 08 111315a4908b 8518 0a 0a 3812420c1450 f f
0 1 1 99f8 07 95f2b33199c7 180a 09 09 0a46418002d8 f f
0 1 1 6021 08 290cd2499649 0744 0a 0c 044849982080 6 0
0 1 1 4db0 08 71b382469823 8082 0a 0a 2c7c084500eb f f
0 1 1 981f 08 343688051853 38b0 09 09 2095837e908e f f
0 1 1 f0a8 08 4e9428458543 2e44 0a 0a 04c488050148 f f
0 1 1 9d81 08 4f4a9b284239 cd20 09 09 44cec9958384 f f
0 1 1 aacf 08 49327265149c c207 09 09 2b0060cd8299 f f
0 1 1 2dce 07 2f4ec694e397 e249 0a 0a 249148049201 f f
0 1 1 0082 08 650319498621 9d9a 09 09 28b4c5c595d0 f f
0 1 1 1023 08 2c480a28a07d c20b 09 09 500410041411 f f
0 1 1 9732 08 40b311499a0c 0990 09 09 058684401280 f f
0 1 1 dee8 07 4c446bd944a1 1b2c 0a 0a 00328b097648 f f
0 1 1 2826 07 bee31b88b2fb 1000 08 08 009449081149 f f
0 1 1 52b6 08 4442b16cc2c8 e851 09 09 f712eab4b213 f f
0 1 1 1530 08 ae20dd2616d3 0590 09 09 11cd4a554490 f f
0 1 1 9c2e 08 2a28c22482d4 9ec0 09 09 402e4b548005 f f
0 1 1 948c 08 8e28c3ac0681 a202 09 09 688848049220 f f
0 1 1 2797 08 00a0c98c2261 4011 09 09 4404c5642649 f f
0 1 1 65ef 08 191081f20659 536e 09 09 44356109a390 f f
0 1 1 f8c2 07 aa32274ef09e 1d00 09 09 2029814020c0 f f
0 1 1 b108 08 851082408a02 b1b7 0a 0a 24a03244a09b f f
0 1 1 b028 08 259218a528c2 894e 09 09 c0a441280c49 f f
0 1 1 51c3 08 6a36012682dc 0134 0a 0c 012e0744b040 8 0
0 1 1 0448 08 44329204d619 3a31 09 09 40b58b00b00c f f
0 1 1 9431 08 7940c361244a 80f8 0a 0b 20082044a3c4 2 0
0 1 1 2010 08 3144140d3549 0a91 08 08 01a848e072a2 f f
0 1 1 d343 08 4530910ce4da 5849 09 09 14324c24330d f f
0 1 1 2224 08 00c0480536d8 0002 0b 0b 0000c0100008 f f
0 1 1 29bc 08 4182a943144a 0929 09 09 c18429059813 f f
0 1 1 36d0 08 12208a29114e 2393 0a 0b 09a0c92022bf 0 0
0 1 1 836b 08 4c901a249229 819b 09 09 2210d284128a f f
0 1 1 63eb 08 2a86224a1615 000e 0a 0a 005200008450 f f
0 1 1 9416 08 a0329895429b 63b5 09 09 6cd60981c673 f f
0 1 1 2366 08 40ac0a059454 0a1a 0a 0a 00860903a210 f f
0 1 1 95a6 08 205091c91888 2caf 09 09 00f508ed048d f f
0 1 1 3be9 08 5112c9455292 4624 09 09 04aa68013068 f f
0 1 1 7381 07 553b0ba87e13 4204 0a 0b 140408008257 0 0
0 1 1 1b56 08 29925388bab1 a401 0a 0a 64804a081142 f f
0 1 1 2ac2 08 08a80a45906a 49e4 09 09 98881144f641 f f
0 1 1 574a 08 249663449261 a089 0a 0a 21226120820b f f
0 1 1 9472 09 20129204a069 5008 09 09 7290322034c7 f f
0 1 1 ee28 07 f1288a5b2e11 7291 09 09 269608a6f043 f f
0 1 1 6eef 07 1f539988ea69 2b12 0a 0a 09040a0290a0 f f
0 1 1 f17e 07 ae2723b498ee 0188 0b 0b 000004400240 f f
0 1 1 c90a 08 25ab83212820 c045 0a 0a 24020b269449 f f
0 1 1 1550 08 00906c259281 052c 09 09 c490cc84848a f f
0 1 1 5665 08 8dd65304928a 44fd 09 09 2486c8a59297 f f
0 1 1 00a8 08 05845064aa00 903b 09 09 6c185022950b f f
0 1 1 1074 08 253088909089 158c 0a 0a 0114822b0678 f f
0 1 1 6594 08 2c8111283ac1 8478 09 0d e2528929a3c2 a d
0 1 1 1552 08 6a3482082461 a302 0a 0a 68b08a1802c8 f f
0 1 1 e471 07 2a94918927bb de40 09 09 649260651841 f f
0 1 1 0de8 08 4a229b390518 5a4c 09 09 154ac8341c45 f f
0 1 1 1c28 08 5052d470959a 08a2 0a 0c 04f65028f6c8 4 0
0 1 1 94c2 08 25368a281268 9105 09 09 50108111824a f f
0 1 1 2323 08 05044a00d0a3 1882 0a 0a 046280602060 f f
0 1 1 d882 08 4916144088a2 8d8d 08 08 d21499a628c1 f f
0 1 1 03ac 07 b528194492d9 4022 0a 0a 8cb200060662 f f
0 1 1 40d8 08 0916d12dc648 1824 09 09 a14400629262 f f
0 1 1 9e28 08 8092cd2c9474 a241 0a 0a 43940905100b f f
0 1 1 8e1d 07 219a4dfa4862 5015 0a 0b 5dc2000c1054 e 0
0 1 1 1104 08 18350b0a84e0 04e1 0a 0a 210048299215 f f
0 1 1 071f 08 14048a4cf28a 08e5 0a 0a 4d0801709142 f f
0 1 1 300c 08 26620204a2a5 0980 0a 0a 041282800000 f f
0 1 1 b238 08 4e920b22a408 9593 09 09 6c20c4547413 f f
0 1 1 6121 08 751053099252 4300 09 09 0d420a381000 f f
0 1 1 98f2 08 20a4d22bc4e8 804d 0a 0b 238040156441 4 0
0 1 1 9533 07 a92e427f9096 3a55 0a 0a 14945824b4c9 f f
0 1 1 40c2 08 2716694c16c8 005e 0a 0a 005481441a58 f f
0 1 1 c876 07 8cae930966bc 6006 0a 0a 108801000048 f f
0 1 1 4022 08 24040b698553 539a 09 0c 04102922a2b8 5 0
0 1 1 061c 08 42326920948a e548 09 09 4bba41950326 f f
0 1 1 0a4b 08 61a349443295 11b2 0a 0a 0020d1351608 f f
0 1 1 2c56 08 a6285004b263 d86c 0a 0a e41281198641 f f
0 1 1 4681 07 dcbffda12451 4f17 09 09 10934d625749 f f
0 1 1 8183 08 2642d14108f1 80b5 09 09 25f0ec589a41 f f
0 1 1 564d 08 44a052880389 1a75 09 09 8017d5c56041 f f
0 1 1 606a 08 89142189a298 6063 0a 0a 0cd2c008b41a f f
0 1 1 5676 08 6da46b0d3909 0230 0a 0a 100208a0a261 f f
0 1 1 0d74 08 8a08594a4690 0422 09 09 06a092ce042a f f
0 1 1 1044 08 042288880303 8102 0a 0a 24240764405a f f
0 1 1 5029 07 32b0a8de864b b24a 0a 0c 429249258629 1 0
0 1 1 6920 07 9aa4866d0822 0f03 0a 0b 25029934520a 6 0
0 1 1 b498 08 4ca48aecf648 2882 0a 0a 0d0352406213 f f
0 1 1 060e 08 2c10922286b5 4ca8 09 09 51053e50a3c0 f f
0 1 1 1a31 07 accba66ce69c 0691 0a 0a 0102a8a09283 f f
0 1 1 2811 08 24861b8192a2 786c 09 09 04aa84890458 f f
0 1 1 643a 08 26130ba1c209 7f00 0a 0a 24a651318288 f f
0 1 1 3709 08 84c85a111682 2824 0b 0c 054208429080 5 0
0 1 1 445a 07 92978bb7d84a 7fc0 0a 0a c5d6934c8448 f f
0 1 1 6640 08 91a288c91045 bc8c 09 09 40fa586d9268 f f
0 1 1 d67a 08 2952c8251411 f5ca 0a 0b 649a41a48808 7 0
0 1 1 4a87 08 0c449b40c30a 30c8 09 0b 19304a2c7843 4 0
0 1 1 c629 07 b7b4a097d46a a04e 09 09 21f049472248 f f
0 1 1 22ce 08 09bad0448260 52b0 0a 0a 641050a11008 f f
0 1 1 7d93 08 65154371f6d2 2112 0a 0a 20b00c0020c8 f f
0 1 1 4093 08 0e076140b60a 3980 09 09 489211863008 f f
0 1 1 6cbc 08 090368431293 60a2 0a 0a 059c48418208 f f
0 1 1 e742 08 4918892420a9 d421 0a 0a 29325c1102a9 f f
0 1 1 1010 08 0256e3281401 2085 0b 0b 008200220041 f f
0 1 1 8edb 07 713321343bd1 2eae 09 09 0d948c3093d0 f f
0 1 1 6d8a 08 28924a4c384e 901a 09 09 34b601022527 f f
0 1 1 c90d 08 51042468b71e 2ea5 09 09 0a1548449073 f f
0 1 1 1109 07 31954a7d8881 15f5 0a 0a 88909a4892a2 f f
0 1 1 019e 08 a5a092222308 94ac 09 09 4d14c0d585c0 f f
0 1 1 8c04 08 2808890538ca 5050 0a 0a 4420c2279010 f f
0 1 1 6921 08 a6c28c248af3 5441 0a 0a 13b08904a002 f f
0 1 1 3c03 08 6ca64a662632 c926 09 09 55dc8d4d32d2 f f
0 1 1 9360 07 a05ee1be82c0 9032 09 09 a03602193674 f f
0 1 1 e014 08 26061d497095 9001 0a 0a 214002008001 f f
0 1 1 3852 07 4536d1dc4e17 2089 09 09 0a02cd49d2aa f f
0 1 1 28e7 07 45e53258a3ba c04c 09 09 ed109c8e04c9 f f
0 1 1 d4c3 07 3c91d890282f 4835 0a 0a c5040304d081 f f
0 1 1 2441 07 e25289464c8a 15a2 0a 0a 44c242409088 f f
0 1 1 6617 08 08a0500020cd 9808 0a 0a 209548000240 f f
0 1 1 1333 08 05108c259a4a b411 0a 0a 212110262049 f f
0 1 1 514f 08 3244420aab09 36e0 09 09 864ee04d5201 f f
0 1 1 d96d 08 4dc21389d58a 0805 0a 0a 119219001246 f f
0 1 1 8a94 08 40969d4c2050 0491 09 09 23c348601202 f f
0 1 1 d904 08 242842808588 d293 09 09 251550601191 f f
0 1 1 a044 08 659400288904 0214 09 09 0cd451044471 f f
0 1 1 6965 08 1a2502aa70e1 0128 0a 0a 001283492604 f f
0 1 1 249e 07 0514e1fc2870 80f2 09 09 208268661272 f f
0 1 1 2784 08 09a0ec443e48 0868 0a 0a 200a08091242 f f
0 1 1 085c 08 72a458082481 3510 09 09 a5994428224a f f
0 1 1 b866 07 30b522494459 2470 0a 0a e4a240791053 f f
0 1 1 9c92 08 949363432008 2002 0b 0b 21020000c248 f f
0 1 1 01dd 08 2a22aa283281 04d8 0a 0b 0020c2b82240 6 0
0 1 1 8602 08 248048688310 0006 09 09 042a190014b3 f f
0 1 1 d830 08 2e344c85b28a 3e57 09 09 45969b04366c f f
0 1 1 c908 08 852e4a140440 3315 09 09 34d4098011c6 f f
0 1 1 060c 09 40004906a288 2000 0a 0a 08b2516001c4 f f
0 1 1 0c01 09 460248000011 95a1 09 09 601341694302 f f
0 1 1 30a8 07 c1a381957300 1288 09 09 a4a520ac0a00 f f
0 1 1 f2ac 08 75529825c248 820d 0a 0a 44109108128f f f
0 1 1 126d 08 013454450c8b a4e8 09 09 21009f488210 f f
0 1 1 929a 08 31941924af09 561e 09 09 6c9850c0b26a f f
0 1 1 2697 08 01a049a1b4a2 f028 09 0c fcb650358d9a 6 0
0 1 1 0398 08 48040d212219 4583 0a 0d 080122401029 1 0
0 1 1 2845 08 0546220ca28a a24c 0a 0b e8a6090e028e 0 0
0 1 1 a6f4 08 2d528b4a349b 2922 09 09 24920b90a022 f f
0 1 1 a834 08 44b28924b045 045c 0b 0b 040108241448 f f
0 1 1 9424 08 c152cb2b8111 34e9 0a 0a 049081858244 f f
0 1 1 f465 08 2640812490c9 b000 09 09 6094106fb600 f f
0 1 1 2c8f 08 21c48b309362 e805 0a 0a 694808040241 f f
0 1 1 848d 08 408252c91c49 4844 0a 0a 088a00a48051 f f
0 1 1 803a 08 85931d4ea6d1 2062 0a 0a 28c20b248020 f f
0 1 1 119b 08 66b351204489 8d05 09 09 d024c36184f9 f f
0 1 1 d621 08 e41049d22274 0050 0a 0a c08618301270 f f
0 1 1 d0e4 07 72942c24a4e8 3029 0a 0a 0110cd090244 f f
0 1 1 77e6 07 9120d146f9e3 02a0 0a 0b 2190b0229412 5 0
0 1 1 1812 08 25a6d44160cc 1883 0a 0a 459200940262 f f
0 1 1 0c50 08 00a64148c00d a0fd 0a 0a a0800170aa49 f f
0 1 1 0ac0 08 3012ca28b414 88a5 0a 0a 54220921204a f f
0 1 1 1e86 08 0a12522c026a 295a 09 09 258215187648 f f
0 1 1 27a8 07 49c3a6662705 424f 09 09 4cf0180c62b9 f f
0 1 1 d38e 08 2da0138cc4ad fe00 0a 0a 491449001c40 f f
0 1 1 5608 08 6d61194196ca 32ee 09 09 80c489e48a70 f f
0 1 1 20fe 08 0ac28a29165b b188 0a 0a a8a102201405 f f
0 1 1 93a0 08 2d541669a301 3869 09 09 40ba12c5862a f f
0 1 1 41ad 08 84364438a441 0a11 0a 0a 028619051401 f f
0 1 1 8dc0 08 46465ba48408 3500 09 09 619242000341 f f
0 1 1 7b38 08 64960d2c9649 2440 09 09 4513ca084cc2 f f
0 1 1 b003 08 36330b2ca01a 035b 0a 0c 894299082409 c 0
0 1 1 4bb8 08 0c028a4a4719 1168 0a 0a 001023248801 f f
0 1 1 720a 08 49101c00a312 8120 0a 0a 208849011240 f f
0 1 1 5313 08 0cc251891029 8b80 0b 0b 209251201220 f f
0 1 1 db52 08 65a2340a2289 e003 0a 0a 28f20504220f f f
0 1 1 b60a 08 a197086d825a 5784 09 09 44318c922a85 f f
0 1 1 5d1e 08 a81249a014de 97e0 09 09 6222ff3482c8 f f
0 1 1 2f45 08 899449a428b2 9858 09 09 84f7a8e5d3ec f f
0 1 1 b9a0 08 3232d240c622 0a93 09 09 05025de818ca f f
0 1 1 c097 08 48932031a0d1 01e4 09 09 04d3446490e1 f f
0 1 1 ca35 08 2882d08520c4 55ca 09 09 4c106b3d2971 f f
0 1 1 46f4 07 3800dd3617f1 b2de 0a 0a a990106c22d2 f f
0 1 1 b470 08 54a100494852 2bb4 0a 0a 01820a749640 f f
0 1 1 815a 08 491849269889 6264 0b 0b 2480091080c0 f f
0 1 1 23be 07 ebb50e6bc5d9 d713 0a 0a 842271403252 f f
0 1 1 d112 08 6d549928364b a8e8 0a 0b 28d20724a20c c 0
0 1 1 aa29 07 5295b0d1a3c5 c1ac 09 09 33d3cc508457 f f
0 1 1 b549 08 4a931308051b c10a 0a 0a a5801b200e08 f f
0 1 1 508a 08 08a021663863 4670 0a 0b 248848351010 6 0
0 1 1 c058 08 4d9a408c28d3 0a09 0a 0b 108808180212 6 0
0 1 1 198a 08 84264a621251 2a83 09 09 0294cde192e3 f f
0 1 1 1686 08 04d291312090 4f20 09 09 2c93e1020005 f f
0 1 1 c150 08 340202282002 9427 09 09 64105334c363 f f
0 1 1 6dee 08 6b3ba1698448 c08c 0a 0a 241040243343 f f
0 1 1 1f23 08 404652348091 1146 09 09 2c244110917b f f
0 1 1 aad3 07 ede9a7a4c43a c585 09 09 658091a53505 f f
0 1 1 24f6 07 0123752d14ec 4ff2 0a 0a 2c2662451a10 f f
0 1 1 2193 08 c52644711609 4e42 09 09 0a07a0b201c9 f f
0 1 1 5c2b 08 102cc302241c 47cc 09 0b 34dea9f00595 c 0
0 1 1 5252 08 24a352641698 8e0c 09 09 2486c9204848 f f
0 1 1 d1db 08 88104429156e 56f8 0a 0a 042451462201 f f
0 1 1 82c8 08 2ca6d188444b 4b2a 0a 0a 1c5289409212 f f
0 1 1 9630 07 6c211a017859 ca68 0a 0a 2a98582492c7 f f
0 1 1 ee51 08 74a29b09484a 0e78 09 09 2404780cd453 f f
0 1 1 2415 07 051862b3b545 3250 0a 0a 012248045a00 f f
0 1 1 2245 08 6644d924a349 c808 0a 0a 46120a809208 f f
0 1 1 5964 08 6842824d9040 f0f0 0a 0a 27304988c244 f f
0 1 1 0123 08 40a403ccb50b 1da5 09 0b 0819f250d2a1 9 0
0 1 1 4680 08 4916a8250bcb 0001 0a 0a 00b200100043 f f
0 1 1 1217 08 05126c61a269 0098 0a 0a 24000020120c f f
0 1 1 1687 08 8420487081cc 9742 09 09 2350e30c1c58 f f
0 1 1 9b3d 08 202b2204aa59 2307 09 09 0b964b204451 f f
0 1 1 0382 08 40101540825a 05e2 09 09 480045469609 f f
0 1 1 8e4f 07 4128a41142df 8480 0a 0a 240080840088 f f
0 1 1 c272 07 7f404f7195d0 f020 0a 0a 28900001e041 f f
0 1 1 8e83 08 441359888621 5122 0a 0a 1016d2014608 f f
0 1 1 2181 08 688227244421 548c 0a 0a 0d108061ba81 f f
0 1 1 3372 08 01a50b24929d 5136 0a 0a 24b481079108 f f
0 1 1 fd4e 07 349d6c2ce322 8694 0a 0a 408449242340 f f
0 1 1 c0b9 08 29b40220e31a d080 0a 0b 461005608908 8 0
0 1 1 9925 08 42928224a299 2160 0a 0a 00c28164a249 f f
0 1 1 5a08 08 45224800074b 5ef1 09 09 284255a8a089 f f
0 1 1 f10a 08 86324d01920a 550a 0a 0a 28414128120a f f
0 1 1 10d7 09 30140144b051 2f9c 0a 0a 2293d124d440 f f
0 1 1 48b8 08 b4d2008492c1 0010 09 09 44220d2d1012 f f
0 1 1 a591 08 788243409313 20c7 0a 0a 2111412c108a f f
0 1 1 2494 08 25b4422152c2 c102 09 09 2492420da0e2 f f
0 1 1 98ac 07 603cd079ace0 2851 09 09 090c116c1411 f f
0 1 1 01c0 08 20220130920a d90a 09 0c 3f233540b4ca 7 e
0 1 1 ccfa 08 2c9a4a691410 32c4 0a 0a 062030248680 f f
0 1 1 5418 08 0520c20da205 58be 0a 0b 4c928825138c 2 0
0 1 1 4014 08 12d6c01d2240 2326 0a 0a 413014050698 f f
0 1 1 8a29 08 c8b34a61c222 8468 0a 0a 20a28807128a f f
0 1 1 9936 08 30281170c518 3993 0a 0a 2d42016017d2 f f
0 1 1 c02c 08 c4a64949b64a 0020 0b 0b 241000048020 f f
0 1 1 2840 08 00e681352201 1429 09 09 643102418276 f f
0 1 1 f098 08 45a213303250 9fc0 0a 0a 20124a4a1041 f f
0 1 1 4139 08 acb26941f203 5093 0a 0a 0492984518b9 f f
0 1 1 87b3 07 3190dc293ea1 bad1 09 09 2092108cf899 f f
0 1 1 150b 08 28448a2f041b 04a6 09 09 0002404a22e0 f f
0 1 1 a036 07 70a615424cb1 2080 09 0b 068c08290814 d 0
0 1 1 4e48 08 44a2e90912e5 29a4 09 09 06887f30a46a f f
0 1 1 035d 08 50825a84a294 01d4 0a 0c 28484a842300 2 0
0 1 1 8461 08 ad24e3d1322a 1e05 0a 0a 042290292106 f f
0 1 1 2a41 08 0d946c50a2a1 8438 09 09 240512989402 f f
0 1 1 45e4 08 659859510482 55a9 09 09 8595a3259a41 f f
0 1 1 c481 08 298342261682 1189 0a 0a 001012601245 f f
0 1 1 237a 07 cb815945256a 6122 0a 0a 44c212008048 f f
0 1 1 9c03 08 609485ad1161 00a0 09 09 64889b239231 f f
0 1 1 42a8 08 6932d1318811 369e 09 09 052329241651 f f
0 1 1 36f7 08 6cc0c84e264a 1809 0a 0c 04441102c841 4 c
0 1 1 e8c3 08 65387224355a 9a0d 0a 0a 202c21044501 f f
0 1 1 e1f4 08 2500c166a1cb 8ca4 0a 0a 600c802ab040 f f
0 1 1 869b 08 25a0d0544609 0a86 0a 0d 059609a07058 4 c
0 1 1 8784 08 2cc89b28805c 2130 0a 0a 45200f00a253 f f
0 1 1 2836 07 4cc4acd92399 a80a 0a 0a 45040c0c0611 f f
0 1 1 4716 08 06044a262688 2a12 0a 0a 0086c924624e f f
0 0 1 4716 08 06044a262688 0b78 0a 0a 00020e451812 f f
1 1 0 180b 08 802a43acb6d9 0000 0f 0f 000000000000 f f
0 1 1 a622 08 c102600532d1 328d 08 0b 35540a9f0e52 e 0
0 1 1 84f3 08 24909c65104c 4001 0a 0a 0ca08000e032 f f
0 1 1 c5f9 08 90b94186b5a1 d024 0a 0a 443000016100 f f
0 1 1 8a52 08 4092a02d1350 69d4 09 09 299212712141 f f
0 1 1 6070 08 5a00032cac88 9561 0a 0a 647442149001 f f
0 1 1 41d2 07 8935146dda5c 5660 09 09 0412e5048109 f f
0 1 1 2217 08 00914825c089 0441 0a 0a 00b0493080c2 f f
0 1 1 55b8 08 64a1414aa45a 86f8 09 09 a0105825a420 f f
0 1 1 2d45 08 09a90b041a6b a140 0a 0a 41a051292101 f f
0 1 1 dbe0 07 29d65f2e1a72 0684 0a 0a 0a0051814448 f f
0 1 1 0a2b 08 0d02080caa19 9505 09 09 4da154001112 f f
0 1 1 4720 07 b9c05667b8de 0aa0 0a 0a 250290639240 f f
0 1 1 d1ca 08 2a31033d84c8 c40c 0a 0a 300288040701 f f
0 1 1 9977 08 20f20b35388a 882a 09 09 900f0020c2d1 f f
0 1 1 8325 08 80831981aa81 922b 08 0b ac216a479509 f 0
0 1 1 1131 08 2e30520d949e 1153 0a 0a 08104410104a f f
0 1 1 01d0 08 442049486209 b177 09 09 411209069251 f f
0 1 1 a248 08 21a0c948150b 8790 09 0b 5000aa481631 1 0
0 1 1 2f58 08 811d14301449 040e 0a 0a 300081040249 f f
0 1 1 f0e9 07 3cd63251aa32 901d 0a 0a 805440001241 f f
0 1 1 8315 08 d0b449449443 e651 09 09 6d00487419cd f f
0 1 1 8988 07 4607bc6238d4 406d 0a 0a 04b0010492ac f f
0 1 1 9ce3 07 48665aab181b 0c23 0a 0a 6484480c925d f f
0 1 1 8817 07 a91a658e7771 91d7 09 09 a130c144b44a f f
0 1 1 2f58 08 0a1451441252 5c1c 0a 0b 141343044518 a e
0 1 1 0690 08 e1051aa19002 9e96 09 09 6e524820a361 f f
0 1 1 e4e9 07 4ad11228b81b 2410 0a 0a 0aa048401010 f f
0 1 1 3910 08 261819011300 8242 0a 0a 200008090310 f f
0 1 1 1be7 08 4097112552d2 1102 0a 0a 001601a0100a f f
0 1 1 bb92 07 8ccb77c712da c0c7 0a 0a e880482c104a f f
0 1 1 2200 08 4d32a200bd10 74a8 0a 0a 849100209248 f f
0 1 1 ca29 07 8542e3024811 dc1c 09 0b ad648124c5ca 2 0
0 1 1 4980 08 9c96496488d1 4747 0a 0a 0402490b0049 f f
0 1 1 fc4f 08 55a299110753 8440 0a 0a 230149080640 f f
0 1 1 290b 07 52323b1cc7be 2280 0a 0a 812258410101 f f
0 1 1 1762 07 85a4542a94fc 47d8 0a 0a 6422aa24b211 f f
0 1 1 6605 08 70904d6402dc 8722 09 0b 6567996bb0c8 a 0
0 1 1 108c 08 2010c82c3901 4089 0a 0a 040081409605 f f
0 1 1 403f 08 4c80d0a49cda 6c11 08 0b 3ae668a02705 e 0
0 1 1 046a 08 21204a2a4421 f474 0a 0a 48a090a59050 f f
0 1 1 4b7c 07 053e2215b50e 600b 0a 0a 048280029209 f f
0 1 1 22c1 08 2eb229241304 e090 09 09 49040ae54501 f f
0 1 1 f0c8 08 262a92c586d9 7334 0a 0a 84900a44ca80 f f
0 1 1 55e7 07 4a7f012c9289 8c0a 09 09 29a581a4d210 f f
0 1 1 427c 08 540349c59242 00d0 0a 0a 21000964208d f f
0 1 1 5b0b 08 0515cd6d1a89 e240 0a 0a 269622240242 f f
0 1 1 5c15 07 2e9b112dd2cb 205a 0a 0a 858258492290 f f
0 1 1 49d1 08 6a168274ca99 0042 0a 0a 403018086008 f f
0 1 1 1dfb 08 8464c9292709 af0a 09 09 a5c65908121a f f
0 1 1 1c17 07 9b7393cd9723 91f4 0a 0a 2016132530b8 f f
0 1 1 75f1 08 48a6e270e891 8212 0a 0a 24b01208bc08 f f
0 1 1 80c2 08 8b0051440008 1402 09 09 209b9ba01210 f f
